date,nav,amfi_code,scheme_name
27-02-2026,16.58090,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
26-02-2026,16.60270,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
25-02-2026,16.59110,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
24-02-2026,16.56760,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
23-02-2026,16.58350,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
20-02-2026,16.54500,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
18-02-2026,16.58870,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
17-02-2026,16.58500,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
16-02-2026,16.56150,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
13-02-2026,16.50350,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
12-02-2026,16.53270,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
11-02-2026,16.53880,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
10-02-2026,16.51350,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
09-02-2026,16.48800,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
06-02-2026,16.46720,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
05-02-2026,16.51200,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
04-02-2026,16.49130,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
03-02-2026,16.45960,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
02-02-2026,16.35710,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
30-01-2026,16.41900,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
29-01-2026,16.41810,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
28-01-2026,16.39650,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
27-01-2026,16.35440,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
23-01-2026,16.33190,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
22-01-2026,16.36800,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
21-01-2026,16.33240,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
20-01-2026,16.35150,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
19-01-2026,16.39700,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
16-01-2026,16.42280,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
14-01-2026,16.43800,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
13-01-2026,16.45230,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
12-01-2026,16.47030,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
09-01-2026,16.44390,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
08-01-2026,16.46750,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
07-01-2026,16.51260,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
06-01-2026,16.51540,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
05-01-2026,16.51180,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
02-01-2026,16.54480,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
01-01-2026,16.51570,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
31-12-2025,16.50570,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
30-12-2025,16.45860,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
29-12-2025,16.45830,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
26-12-2025,16.76980,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
24-12-2025,16.78470,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
23-12-2025,16.74240,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
22-12-2025,16.73790,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
19-12-2025,16.74120,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
18-12-2025,16.72440,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
17-12-2025,16.72310,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
16-12-2025,16.73280,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
15-12-2025,16.74730,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
12-12-2025,16.74020,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
11-12-2025,16.71680,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
10-12-2025,16.70380,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
09-12-2025,16.72770,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
08-12-2025,16.77870,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
05-12-2025,16.81930,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
04-12-2025,16.77840,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
03-12-2025,16.76820,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
02-12-2025,16.76670,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
01-12-2025,16.77060,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
28-11-2025,16.79040,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
27-11-2025,16.81080,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
26-11-2025,16.81350,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
25-11-2025,16.76950,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
24-11-2025,16.76300,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
21-11-2025,16.76260,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
20-11-2025,16.78700,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
19-11-2025,16.76630,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
18-11-2025,16.73930,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
17-11-2025,16.74100,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
14-11-2025,16.72580,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
13-11-2025,16.73540,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
12-11-2025,16.74430,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
11-11-2025,16.72150,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
10-11-2025,16.70290,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
07-11-2025,16.68090,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
06-11-2025,16.67860,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
04-11-2025,16.68860,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
03-11-2025,16.70240,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
31-10-2025,16.68640,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
30-10-2025,16.69420,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
29-10-2025,16.74500,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
28-10-2025,16.71420,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
27-10-2025,16.71870,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
24-10-2025,16.69350,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
23-10-2025,16.71570,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
20-10-2025,16.72460,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
17-10-2025,16.69600,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
16-10-2025,16.68830,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
15-10-2025,16.66040,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
14-10-2025,16.62710,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
13-10-2025,16.64650,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
10-10-2025,16.63570,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
09-10-2025,16.60650,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
08-10-2025,16.59740,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
07-10-2025,16.59860,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
06-10-2025,16.58530,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
03-10-2025,16.55360,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
01-10-2025,16.51880,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
30-09-2025,16.45810,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
26-09-2025,16.45230,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
25-09-2025,16.78320,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
24-09-2025,16.79640,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
23-09-2025,16.81360,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
22-09-2025,16.80330,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
19-09-2025,16.81740,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
18-09-2025,16.82070,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
17-09-2025,16.81460,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
16-09-2025,16.78250,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
15-09-2025,16.75770,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
12-09-2025,16.75540,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
11-09-2025,16.72980,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
10-09-2025,16.72030,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
09-09-2025,16.70430,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
05-09-2025,16.69110,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
04-09-2025,16.66510,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
03-09-2025,16.64200,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
02-09-2025,16.60320,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
01-09-2025,16.60150,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
29-08-2025,16.57980,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
28-08-2025,16.61260,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
26-08-2025,16.60520,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
25-08-2025,16.67910,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
22-08-2025,16.68650,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
21-08-2025,16.71710,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
20-08-2025,16.71730,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
19-08-2025,16.69470,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
18-08-2025,16.70190,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
14-08-2025,16.71870,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
13-08-2025,16.67950,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
12-08-2025,16.67230,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
11-08-2025,16.70550,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
08-08-2025,16.70200,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
07-08-2025,16.73570,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
06-08-2025,16.72520,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
05-08-2025,16.78220,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
04-08-2025,16.79980,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
01-08-2025,16.75710,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
31-07-2025,16.78770,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
30-07-2025,16.80450,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
29-07-2025,16.79920,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
28-07-2025,16.78620,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
25-07-2025,16.81530,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
24-07-2025,16.85820,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
23-07-2025,16.88020,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
22-07-2025,16.85440,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
21-07-2025,16.86600,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
18-07-2025,16.84620,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
17-07-2025,16.85160,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
16-07-2025,16.85360,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
15-07-2025,16.85000,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
14-07-2025,16.83370,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
11-07-2025,16.82850,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
10-07-2025,16.83270,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
09-07-2025,16.85450,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
08-07-2025,16.86740,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
07-07-2025,16.85870,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
04-07-2025,16.85470,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
03-07-2025,16.83380,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
02-07-2025,16.83580,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
01-07-2025,16.83220,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
30-06-2025,16.81920,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
27-06-2025,16.82350,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
26-06-2025,16.81270,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
25-06-2025,17.07740,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
24-06-2025,17.07520,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
23-06-2025,17.04440,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
20-06-2025,17.05850,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
19-06-2025,17.01140,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
18-06-2025,17.04590,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
17-06-2025,17.06060,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
16-06-2025,17.06970,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
13-06-2025,17.02110,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
12-06-2025,17.06610,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
11-06-2025,17.11800,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
10-06-2025,17.11900,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
09-06-2025,17.15040,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
06-06-2025,17.16890,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
05-06-2025,17.14910,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
04-06-2025,17.12780,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
03-06-2025,17.12240,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
02-06-2025,17.14460,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
30-05-2025,17.14080,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
29-05-2025,17.16750,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
28-05-2025,17.15930,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
27-05-2025,17.15400,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
26-05-2025,17.17350,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
23-05-2025,17.14720,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
22-05-2025,17.11040,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
21-05-2025,17.14270,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
20-05-2025,17.10170,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
19-05-2025,17.12900,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
16-05-2025,17.13890,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
15-05-2025,17.10810,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
14-05-2025,17.05070,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
13-05-2025,17.01420,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
09-05-2025,16.87270,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
08-05-2025,16.91050,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
07-05-2025,16.97810,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
06-05-2025,16.96580,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
05-05-2025,17.00910,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
02-05-2025,16.97630,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
30-04-2025,16.97650,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
29-04-2025,16.98660,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
28-04-2025,16.97160,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
25-04-2025,16.92010,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
24-04-2025,16.97640,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
23-04-2025,16.98840,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
22-04-2025,16.95620,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
21-04-2025,16.92590,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
17-04-2025,16.84590,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
16-04-2025,16.76770,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
15-04-2025,16.73020,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
11-04-2025,16.64130,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
09-04-2025,16.56140,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
08-04-2025,16.57730,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
07-04-2025,16.52370,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
04-04-2025,16.63010,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
03-04-2025,16.67980,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
02-04-2025,16.67430,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
31-03-2025,16.62680,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
28-03-2025,16.62180,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
27-03-2025,16.59880,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
26-03-2025,16.56240,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
25-03-2025,16.87650,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
24-03-2025,16.88430,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
21-03-2025,16.81430,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
20-03-2025,16.76690,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
19-03-2025,16.71400,119120,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan
